speaker,video_fn,video_link
angelica,Mother_Angelica_Live_Classics_-_11-22-2011_-_Thanksgiving_-_Mother_Angelica-EiphM93DG1U.mp4,http://www.youtube.com/watch?v=EiphM93DG1U
angelica,Mother_Angelica_Live_Classics_-_11-15-2011_-_The_Paralytic_-_Mother_Angelica-2I4sqmzdPFM.f135.mp4,http://www.youtube.com/watch?v=2I4sqmzdPFM.f135
angelica,Mother_Angelica_Live_Classics_-_August_3_1995_-_Pilgrimage_and_Journey-f0N1sPAYQ8E.mkv,http://www.youtube.com/watch?v=f0N1sPAYQ8E
angelica,Mother_Angelica_Live_Classic_-_Gift_of_Knowledge_-_June_29_1999-_v2qf6jrc-Y.mkv,https://www.youtube.com/watch?v=_v2qf6jrc-Y
angelica,Mother_Angelica_Live_Classic_-_Lenten_Observations-TXOVAH_mAm0.mkv,http://www.youtube.com/watch?v=TXOVAH_mAm0
angelica,Mother_Angelica_Live_-_Zacchaeus_-_9_26_1995-4ZnUtOYOJHU.mp4,http://www.youtube.com/watch?v=4ZnUtOYOJHU
angelica,Mother_Angelcia_Live_Classic_-_3013-04-01-_THE_CHURCH--Vsy-dgymi4Y.mp4,https://www.youtube.com/watch?v=Vsy-dgymi4Y
angelica,Mother_Angelcia_Live-_Why_Is_It_You_Have_No_Faith_-_2_4_97-wvgtaXWcEhY.mkv,http://www.youtube.com/watch?v=wvgtaXWcEhY
angelica,Mother_Angelica_Live_Classic_-_Do_You_Know_God_-_1999-8-10-0Fpe-h-07OY.mkv,https://www.youtube.com/watch?v=0Fpe-h-07OY
angelica,Mother_Angelica_Live_Classics_-_11-08-2011_-_Purgatory_and_God_s_Will_-_Mother_Angelica-59fzL90HQ9E.mkv,http://www.youtube.com/watch?v=59fzL90HQ9E
angelica,Mother_Angelica_Live_-_1996.4.9_-_Easter_Week_Scripture-R3F8lFONchQ.webm,http://www.youtube.com/watch?v=R3F8lFONchQ
angelica,Mother_Angelica_Live_Classics_-_Imperfection_as_an_Opportunity_-_3_15_1996-bMfQ5kyjPi4.mkv,http://www.youtube.com/watch?v=bMfQ5kyjPi4
angelica,Mother_Angelcia_Live_Classic_-_Fear_-_April_22_1997-EmC01VT7fhc.mkv,http://www.youtube.com/watch?v=EmC01VT7fhc
angelica,Mother_Angelcia_Live_Classic_-_2012-07-03_-_Romans_7_14-J-9-eSWA4_E.mkv,https://www.youtube.com/watch?v=J-9-eSWA4_E
angelica,Mother_Angelica_Live_Classics_-_It_s_a_New_Year_-_Mother_Angelica_-_01-04-2011-TBw7otDUM_o.mkv,http://www.youtube.com/watch?v=TBw7otDUM_o
angelica,Mother_Angelica_Live_Classics_-_Septmeber_22_1992_-_Anger-InzBsVfblTI.mkv,http://www.youtube.com/watch?v=InzBsVfblTI
angelica,Mother_Angelica_Live_Classics_-_July_13_2013_-_Night_of_Prayer-dG0I5q6JDKc.mkv,http://www.youtube.com/watch?v=dG0I5q6JDKc
angelica,Mother_Angelica_Live_Classic_-_Rash_Judgement-_8_20_1996-V9d5t3kxgsM.mkv,http://www.youtube.com/watch?v=V9d5t3kxgsM
angelica,Mother_Angelica_Live_Classics_-_Anger_-_Mother_Angelica_-_09-22-1992-Mx3AmAYF-ak.mkv,none
angelica,Mother_Angelica_Live_Classic_-_2013-_3-_25_-_The_Acts_of_Contrition-4h-wjoR7_G4.mkv,https://www.youtube.com/watch?v=4h-wjoR7_G4
angelica,Mother_Angelica_Live_Classic_-_Matthew_20_-_first_aired_Feb_20_2001-v2GewE7ddU8.mp4,http://www.youtube.com/watch?v=v2GewE7ddU8
angelica,Mother_Angelica_Live_Classics_-_Dec_1993_-_Immaculate_Conception_-_Mother_Angelica_-_12-07-2010-Vdrc7GnpGO4.mkv,http://www.youtube.com/watch?v=Vdrc7GnpGO4
angelica,Mother_Angelica_Live_Classic_-_2013-01-15_-_Compassion-KBXrA87LEHM.mkv,http://www.youtube.com/watch?v=KBXrA87LEHM
angelica,Mother_Angelica_Live_Classics_-_Poor_Sinners_-_Mother_Angelica_-_06-01-2011-UU7-85OD4K8.mkv,https://www.youtube.com/watch?v=UU7-85OD4K8
angelica,Mother_Angelica_Live_Classics_-_Shopping_and_Spirituality_-_11-17-2010-50o0GigE2a4.mkv,http://www.youtube.com/watch?v=50o0GigE2a4
angelica,Mother_Angelica_Live_Classics_-_Stations_of_the_Cross_Part_02_-_Mother_Angelica_-_04-12-2011-YFHnIWhykNA.mkv,http://www.youtube.com/watch?v=YFHnIWhykNA
angelica,Mother_Angelcia_Live_Classic_-_June_30_1992-_Other_s_Fears-59DtzsQaSyM.mkv,http://www.youtube.com/watch?v=59DtzsQaSyM
angelica,Mother_Angelica_Live_Classics_-_Mark_6v30_-_Mother_Angelica_-_05-24-1995-99NMF1lWhQ4.mkv,http://www.youtube.com/watch?v=99NMF1lWhQ4
angelica,Mother_Angelica_Live_Classics_-_The_Joy_of_Virtue_-_Mother_Angelica_-_03-01-2011-IXXf0kh-jnw.mp4,https://www.youtube.com/watch?v=IXXf0kh-jnw
angelica,Mother_Angelica_Live_Classics_-_2014-07-14_-_Blueprint_for_Life_-_Mother_Angelica-40rPHWrRO9c.mp4,http://www.youtube.com/watch?v=40rPHWrRO9c
angelica,Mother_Angelica_Live_Classics_-_Thanksgiving_-_November_25_1992-rIB_xuCbGK0.mkv,http://www.youtube.com/watch?v=rIB_xuCbGK0
angelica,Mother_Angelica_Live_Classic_-_2013-01-14_-_The_Road_to_Emmaus-5cFglPltSlw.mkv,http://www.youtube.com/watch?v=5cFglPltSlw
angelica,Mother_Angelica_Live_Classics_-_2014-07-21_-_The_Contemplative_Life_-_Mother_Angelica-uA8QuMtMysQ.mp4,http://www.youtube.com/watch?v=uA8QuMtMysQ
angelica,Mother_Angelcia_Live_-_1998-06-09_-_Mary_s_Trust_-_Corpus_Christi-EOgerR_n40I.mp4,http://www.youtube.com/watch?v=EOgerR_n40I
angelica,Mother_Angelica_Live_Classics_-_ENEMIES_-_2_1_1994-MckZdHAAXPE.mkv,http://www.youtube.com/watch?v=MckZdHAAXPE
angelica,Mother_Angelica_Live_Classics_-_16th_Anniversary_Show_-_Mother_Angelica_-_08-12-1997-RDAqxKx5-hI.mkv,https://www.youtube.com/watch?v=RDAqxKx5-hI
angelica,Mother_Angelica_Live_-_2_CORINTHIANS_3_18_-_5_19_1998-b6L55Q8qEPk.mp4,http://www.youtube.com/watch?v=b6L55Q8qEPk
angelica,Mother_Angelica_Live_-_SPIRITUAL_BLINDNESS_CALL_TO_HOLINESS_-_11_19_96-qQa7lCX-OeU.mkv,https://www.youtube.com/watch?v=qQa7lCX-OeU
angelica,Mother_Angelica_Live_Classics_-_1999-1-5-_New_Year_Resolutions-ERI2CjBMBz0.mp4,none
angelica,Mother_Angelica_Live_Classic_-_Advent_Repentance_-Dec_3_1991-pa0Upf6uWZM.mp4,none
angelica,Mother_Angelcia_Live_Classics_-_ALL_SAINTS_AND_HALLOWEEN_-_Nov._1_1994_-_EWTN-PxEvkqNayTk.mp4,http://www.youtube.com/watch?v=PxEvkqNayTk
angelica,Mother_Angelcia_Live_Classic_-_WE_DON_T_SEE_WITH_OUR_HEARTS_-_June_5th_2001_-_EWTN-6J4AYMFNDV8.mkv,http://www.youtube.com/watch?v=6J4AYMFNDV8
rock,33._History_of_Rock_-_Beatles_From_Craftsmen_to_Artists-0yKYdjmVnbI.mp4,http://www.youtube.com/watch?v=0yKYdjmVnbI
rock,1._History_of_Rock_-_The_Music_Business_in_the_First_Half_of_the_20th_Century-fcva0f6xkDY.mp4,http://www.youtube.com/watch?v=fcva0f6xkDY
rock,16._History_of_Rock_-_The_Rise_of_Elvis_Presley-BtDRrNg5IlM.mp4,http://www.youtube.com/watch?v=BtDRrNg5IlM
rock,13._History_of_Rock_-_Radio_and_Records-JAKLNrjFlRw.mp4,http://www.youtube.com/watch?v=JAKLNrjFlRw
rock,59._History_of_Rock_-_Psychedelia_in_London_Mainstream_Stars-W3hzuPZ7Zws.mp4,http://www.youtube.com/watch?v=W3hzuPZ7Zws
rock,37._History_of_Rock_-_Other_British_Bands-s7cxTNmOKUM.mkv,http://www.youtube.com/watch?v=s7cxTNmOKUM
rock,24._History_of_Rock_-_Sweet_Soul-VtzSJWXhrjg.mp4,http://www.youtube.com/watch?v=VtzSJWXhrjg
rock,25._History_of_Rock_-_TV_Movies_and_Dance_Crazes-f5mbBYPG6sM.mp4,http://www.youtube.com/watch?v=f5mbBYPG6sM
rock,48._History_of_Rock_-_The_Motown_Performers-8JKqFXAt7fk.mp4,http://www.youtube.com/watch?v=8JKqFXAt7fk
rock,23._History_of_Rock_-_Producers_and_Girl_Groups-KYVaXfQdgi0.mp4,http://www.youtube.com/watch?v=KYVaXfQdgi0
rock,40.History_of_Rock_-_Dylan_Goes_Electric-xCJdZ8wxlkY.mkv,http://www.youtube.com/watch?v=xCJdZ8wxlkY
rock,18._History_of_Rock_-_Rockabilly_in_the_Wake_of_Elvis-i2nUKdQrw60.mp4,http://www.youtube.com/watch?v=i2nUKdQrw60
rock,4._History_of_Rock_-_Les_Paul_Inventor_-_The_Role_of_Technology-6n6gfCZOTqU.mp4,http://www.youtube.com/watch?v=6n6gfCZOTqU
rock,2._History_of_Rock_-_Radio_and_Regional_vs_National_Audiences-diqfvS-VlzI.mp4,https://www.youtube.com/watch?v=diqfvS-VlzI
rock,26._History_of_Rock_-_The_Folk_Revival-e_OkYkQRszY.mp4,http://www.youtube.com/watch?v=e_OkYkQRszY
rock,22._History_of_Rock_-_Teen_Idols-1kOZ-cMsoGk.mp4,https://www.youtube.com/watch?v=1kOZ-cMsoGk
rock,10._History_of_Rock_-_Doo_Wop_and_Gospel-FUUHmnY5TJc.mp4,http://www.youtube.com/watch?v=FUUHmnY5TJc
rock,38._History_of_Rock_-_The_Kinks_and_the_Who-H0kzr18eYHc.mkv,http://www.youtube.com/watch?v=H0kzr18eYHc
rock,52._History_of_Rock_-_James_Brown-YxjSKEag2gg.mp4,http://www.youtube.com/watch?v=YxjSKEag2gg
rock,17._History_of_Rock_-_Sam_Phillips_Selling_Elvis_Contract-RMMPDqBbBGY.mp4,http://www.youtube.com/watch?v=RMMPDqBbBGY
rock,19._History_of_Rock_-_The_Day_the_Music_Died-ZAsfAskf6ZI.mp4,http://www.youtube.com/watch?v=ZAsfAskf6ZI
rock,36._History_of_Rock_-_The_Stones_in_The_States-TJKiQUgKoKo.mkv,http://www.youtube.com/watch?v=TJKiQUgKoKo
rock,7._History_of_Rock_-_Rhythm_and_Blues_Pre_1945-0pPwFql_U_k.mp4,http://www.youtube.com/watch?v=0pPwFql_U_k
rock,39._History_of_Rock_-_Dylan_as_the_New_American_Songwriter-gv3EJ3i9Xks.mkv,http://www.youtube.com/watch?v=gv3EJ3i9Xks
rock,30._History_of_Rock_-_The_Early_1960s_in_the_US_UK-JXn3lYBGdE4.mp4,http://www.youtube.com/watch?v=JXn3lYBGdE4
rock,28._History_of_Rock_-_Surf_Music-92kyTj53iLI.mp4,http://www.youtube.com/watch?v=92kyTj53iLI
rock,57._History_of_Rock_-_Psychedelia_in_San_Francisco_Important_Groups-y6CGj2WjxNQ.mp4,http://www.youtube.com/watch?v=y6CGj2WjxNQ
rock,8._History_of_Rock_-_Rhythm_Blues_Post_1945-4qqZN_Z_cks.mp4,http://www.youtube.com/watch?v=4qqZN_Z_cks
rock,47._History_of_Rock_-_Hitsville_USA_-_Motown-oDoM5I8GC0I.mp4,http://www.youtube.com/watch?v=oDoM5I8GC0I
rock,21._History_of_Rock_-_The_Brill_Building_Approach_to_Pop-EnhwdNbbQRw.mp4,http://www.youtube.com/watch?v=EnhwdNbbQRw
rock,41._History_of_Rock_-_Folk_Rock_and_the_Byrds-r_6AZEJ1UQo.mkv,http://www.youtube.com/watch?v=r_6AZEJ1UQo
rock,6._History_of_Rock_-_The_Rise_of_Nashville-HNefTKNr8HQ.mp4,http://www.youtube.com/watch?v=HNefTKNr8HQ
rock,45._History_of_Rock_-_TV_Rock-1X2ClvbR2Hg.mkv,http://www.youtube.com/watch?v=1X2ClvbR2Hg
rock,27._History_of_Rock_-_Rockabilly_Popsters-UYwNGaK4k8U.mp4,http://www.youtube.com/watch?v=UYwNGaK4k8U
rock,12._History_of_Rock_-_The_Rise_of_Youth_Culture_in_the_1950s-VhW2ghdVFDc.mp4,http://www.youtube.com/watch?v=VhW2ghdVFDc
rock,20._History_of_Rock_-_The_Search_for_the_Next_Elvis-Mc7JIbSDhlY.mp4,http://www.youtube.com/watch?v=Mc7JIbSDhlY
rock,9._History_of_Rock_-_Regional_R_B_Radio_in_the_1950s-lyQYf_nArDc.mp4,http://www.youtube.com/watch?v=lyQYf_nArDc
rock,42._History_of_Rock_-_The_Phil_Spector_Legacy-LjVRzRWXQjs.mkv,http://www.youtube.com/watch?v=LjVRzRWXQjs
rock,31._History_of_Rock_-_The_Rise_of_the_Beatles-m0kl_gcE50I.mp4,http://www.youtube.com/watch?v=m0kl_gcE50I
rock,14._History_of_Rock_-_Crossovers_and_Covers-XYpIzN1jFFc.mp4,http://www.youtube.com/watch?v=XYpIzN1jFFc
rock,32._History_of_Rock_-_Beatles_as_Students_of_American_Pop_Music-OgMQBoY-OYs.mkv,https://www.youtube.com/watch?v=OgMQBoY-OYs
rock,49._History_of_Rock_-_Soulsville_USA_-_Stax_and_Southern_Soul-NDAABUQFV38.mp4,http://www.youtube.com/watch?v=NDAABUQFV38
rock,34._History_of_Rock_-_Blues_in_the_UK-ixTnku-1arg.mp4,https://www.youtube.com/watch?v=ixTnku-1arg
rock,29._History_of_Rock_-_The_British_Invasion-duuLc15eBvg.mp4,http://www.youtube.com/watch?v=duuLc15eBvg
rock,61._History_of_Rock_-_A_Hippie_Nation-aPqJC5pLy54.mp4,http://www.youtube.com/watch?v=aPqJC5pLy54
rock,15._History_of_Rock_-_The_First_Rock_and_Rollers_Cross_Over-zmNRdvqZl7A.mp4,http://www.youtube.com/watch?v=zmNRdvqZl7A
rock,53._History_of_Rock_-_LSD_Music_and_the_Trip-QLW2-_LdG9o.mp4,https://www.youtube.com/watch?v=QLW2-_LdG9o
rock,60._History_of_Rock_-_Los_Angeles_and_Elsewhere-jqofni-tdjk.mp4,https://www.youtube.com/watch?v=jqofni-tdjk
rock,55._History_of_Rock_-_Pushing_the_Envelope_Beatles_and_Beach_Boys-iydSTCRGEXM.mp4,http://www.youtube.com/watch?v=iydSTCRGEXM
rock,51._History_of_Rock_-_Motown_Stax_the_British_Invasion_and_the_American_Response-Khvb3G1M2MI.mp4,http://www.youtube.com/watch?v=Khvb3G1M2MI
rock,46._History_of_Rock_-_Preamble._Motown_Pop_and_Southern_Soul_I-gSPu3jXX2_A.mp4,http://www.youtube.com/watch?v=gSPu3jXX2_A
rock,11._History_of_Rock_-_Hokum_Blues_and_Sexual_Lyrics-mmZS7yeTJcs.mp4,http://www.youtube.com/watch?v=mmZS7yeTJcs
rock,56.History_of_Rock_-_Psychedelia_in_San_Francisco_-_Subculture-ZyFoGkpT7kk.mp4,http://www.youtube.com/watch?v=ZyFoGkpT7kk
rock,58._History_of_Rock_-_Psychedelia_in_London_and_Underground_Favs-PutWKXUSlwY.mp4,http://www.youtube.com/watch?v=PutWKXUSlwY
rock,54._Histroy_of_Rock_-_The_Beginnings_of_the_Hippie_Aesthetic-QoDz1C_3xOI.mp4,http://www.youtube.com/watch?v=QoDz1C_3xOI
ellen,season10_Holiday_Eating-iVSl1tn_-Ew.mp4,https://www.youtube.com/watch?v=iVSl1tn_-Ew
ellen,season5_Ellen_s_Monologue_-_02_17_10-4IjmQIJBdAI.mkv,http://www.youtube.com/watch?v=4IjmQIJBdAI
ellen,season11_Drunk_Shopping-ifvCzRxdEdw.mp4,http://www.youtube.com/watch?v=ifvCzRxdEdw
ellen,season5_Ellen_s_Monologue_-_03_25_10-pIny_3oDXRA.mp4,http://www.youtube.com/watch?v=pIny_3oDXRA
ellen,season5_Ellen_s_Monologue_from_02_10_10-9GJm9b94-6E.mkv,https://www.youtube.com/watch?v=9GJm9b94-6E
ellen,season10_The_Lowdown_on_Lance-aPZkGAJ4ReE.mp4,http://www.youtube.com/watch?v=aPZkGAJ4ReE
ellen,season14_Ellen_s_First_Monologue_of_Season_14--gLFts7VmDs.mkv,https://www.youtube.com/watch?v=-gLFts7VmDs
ellen,season15_Ellen_Launches_BeKindToElephants_Campaign-CD8lCFU_2HY.mkv,http://www.youtube.com/watch?v=CD8lCFU_2HY
ellen,season10_Season_10-KL3KSj1WRM8.mkv,http://www.youtube.com/watch?v=KL3KSj1WRM8
ellen,season5_Ellen_s_Monologue_-_02_22_10-stMEVvPi90c.mp4,http://www.youtube.com/watch?v=stMEVvPi90c
ellen,season10_Ellen_Talks_to_Text-NNdrSgXikSg.mkv,http://www.youtube.com/watch?v=NNdrSgXikSg
ellen,season10_Lashing_Out-oPFqCHBvCm4.mp4,http://www.youtube.com/watch?v=oPFqCHBvCm4
ellen,season11_Stop_Beepin_Honking-HCzjOtMp6Q4.mp4,http://www.youtube.com/watch?v=HCzjOtMp6Q4
ellen,season10_Women_and_the_Election-w10DUy-2ouc.mp4,https://www.youtube.com/watch?v=w10DUy-2ouc
ellen,season11_Binge-Watching_TV-GwXvrgwnkyc.mp4,http://www.youtube.com/watch?v=GwXvrgwnkyc
ellen,season11_Vinylogue-wOIFxuQyv5M.mp4,http://www.youtube.com/watch?v=wOIFxuQyv5M
ellen,season11_Time_Flies-UOyytHHG4Xs.mp4,http://www.youtube.com/watch?v=UOyytHHG4Xs
ellen,season1-2_Ellen_s_memories_monologue-NCh3ryCZ9SE.mkv,http://www.youtube.com/watch?v=NCh3ryCZ9SE
ellen,season14_Ellen_Analyzes_Beyonce_s_Pregnancy_Photo_Album-g8i023llLDI.webm,http://www.youtube.com/watch?v=g8i023llLDI
ellen,season1-2_Ellen_s_Spider_Monologue-B68vZhKXOrY.mkv,http://www.youtube.com/watch?v=B68vZhKXOrY
ellen,season12_Ellen_and_Portia_s_Dinner_Date-KM8l-QqaZ84.mkv,https://www.youtube.com/watch?v=KM8l-QqaZ84
ellen,season11_More_of_the_Best_of_the_Web-nMZ0LbhtyHs.mp4,http://www.youtube.com/watch?v=nMZ0LbhtyHs
ellen,season1-2_Ellen_s_job_monologue-cyS7kWh_bSM.mkv,http://www.youtube.com/watch?v=cyS7kWh_bSM
ellen,season11_Mintologue-ywXJ8CrdNrM.mp4,http://www.youtube.com/watch?v=ywXJ8CrdNrM
ellen,season14_Ellen_s_First_Date_Tips-eAgerJXjy5U.webm,http://www.youtube.com/watch?v=eAgerJXjy5U
ellen,season1-2_Ellen_s_monologue_about_ants-UXki3wNY9yk.mkv,http://www.youtube.com/watch?v=UXki3wNY9yk
ellen,season1-2_Ellen_s_Hygiene_Monologue-j1t8BklUKv4.mp4,http://www.youtube.com/watch?v=j1t8BklUKv4
ellen,season11_Ellen_s_Been_Yelped-p14ooRMwDzU.mp4,http://www.youtube.com/watch?v=p14ooRMwDzU
ellen,season1-2_Ellen_s_monologue_about_boogie-boarding-8vDIxDAYG6I.mp4,http://www.youtube.com/watch?v=8vDIxDAYG6I
ellen,season13_The_Ellen_Card-ziYXbwOdZJ4.webm,http://www.youtube.com/watch?v=ziYXbwOdZJ4
ellen,season12_Texting_Ain_t_What_It_Used_to_Be-zhYPZwIsxCo.mkv,http://www.youtube.com/watch?v=zhYPZwIsxCo
ellen,season1-2_Ellen_s_monologue_about_scary_things-9KHfUJ_WwjU.mkv,http://www.youtube.com/watch?v=9KHfUJ_WwjU
ellen,season11_Come_Fly_with_Me-tPmuDgXzHaQ.mkv,http://www.youtube.com/watch?v=tPmuDgXzHaQ
ellen,season15_Ellen_Says_MeToo-mmYgdOTPE3w.mkv,http://www.youtube.com/watch?v=mmYgdOTPE3w
ellen,season1-2_Ellen_s_Sea_Horse_Monologue-HHnpRK77uzk.mp4,http://www.youtube.com/watch?v=HHnpRK77uzk
ellen,season14_Ladies_Start_Your_Engines-z5lq00EiCeg.mkv,http://www.youtube.com/watch?v=z5lq00EiCeg
ellen,season5_Ellen_s_Monologue_-_03_04_10-2uUYS5re-2Q.mp4,https://www.youtube.com/watch?v=2uUYS5re-2Q
ellen,season13_ED_on_LOL-ing-qzDt-lE_M8c.mkv,https://www.youtube.com/watch?v=qzDt-lE_M8c
ellen,season7_Ellen_and_Portia_s_wedding_anniversary_monologe_-_11-sep-09-4Tp7h-DH4Go.mp4,https://www.youtube.com/watch?v=4Tp7h-DH4Go
ellen,season12_Angry_Birds-U36zGtH_bWQ.webm,http://www.youtube.com/watch?v=U36zGtH_bWQ
ellen,season11_Women_Drivers_in_Saudi_Arabia-Ct0atsNF2XY.mkv,http://www.youtube.com/watch?v=Ct0atsNF2XY
ellen,season5_Ellen_s_Monologue_04_30_10-kT9ZQa6VtL8.mkv,http://www.youtube.com/watch?v=kT9ZQa6VtL8
ellen,season13_Ellen_s_Holiday_Sea_son-8RWRMUoidZs.webm,http://www.youtube.com/watch?v=8RWRMUoidZs
ellen,season5_Ellen_s_A_Taurus_For_Us_monologue_-_15-May-2009-w_HgLbwDz1g.mkv,http://www.youtube.com/watch?v=w_HgLbwDz1g
ellen,season14_Ellen_Celebrates_the_20th_Anniversary_of_Her_Coming_Out_Episode-1CsN6ZYgp2Y.mkv,http://www.youtube.com/watch?v=1CsN6ZYgp2Y
ellen,season10_Take_It_to_the_Limit-CvK_8zI9RLE.mp4,http://www.youtube.com/watch?v=CvK_8zI9RLE
ellen,season10_Black_Thursday-Q_5QLFbrcBM.mp4,http://www.youtube.com/watch?v=Q_5QLFbrcBM
ellen,season13_TGIFDD-d0pWVz-yUac.webm,https://www.youtube.com/watch?v=d0pWVz-yUac
ellen,season5_Ellen_s_clumsy_monologue-WQGP8YShaIw.mkv,http://www.youtube.com/watch?v=WQGP8YShaIw
ellen,season10_New_Year_s_Resolutions-wyftHNuxlOw.mp4,http://www.youtube.com/watch?v=wyftHNuxlOw
ellen,season5_Ellen_s_Monologue_-_02_18_10-VnzO8R--n3Y.mp4,https://www.youtube.com/watch?v=VnzO8R--n3Y
ellen,season1-2_Ellen_s_Garage_Sale_Monologue-4UNLtZbLlJw.mkv,http://www.youtube.com/watch?v=4UNLtZbLlJw
ellen,season11_May_I_Have_Your_Attention-n-ElDeeAUA8.mp4,https://www.youtube.com/watch?v=n-ElDeeAUA8
ellen,season10_The_Never-Ending_Receipt-RFcSGTmmhiw.mp4,http://www.youtube.com/watch?v=RFcSGTmmhiw
ellen,season10_Holiday_Stress-Znc4dU8nqpc.mkv,http://www.youtube.com/watch?v=Znc4dU8nqpc
ellen,season13_Ellen_Charms_Her_Unexpected_Guest-Fx3wjHPht0E.webm,http://www.youtube.com/watch?v=Fx3wjHPht0E
ellen,season14_What_Would_Life_Be_Like_As_a_Snail-VLANhwb54ZQ.mkv,http://www.youtube.com/watch?v=VLANhwb54ZQ
ellen,season7_Ellen_s_Monologue_-_27-11-09-vCvBLjlZ3Zw.mkv,http://www.youtube.com/watch?v=vCvBLjlZ3Zw
ellen,season11_Put_Your_Back_Into_It-UEzXrFpHuck.mp4,http://www.youtube.com/watch?v=UEzXrFpHuck
ellen,season10_Undecided_Voters-T64-kncj29s.mkv,https://www.youtube.com/watch?v=T64-kncj29s
ellen,season10_Don_t_Cross_Your_Legs_Ellen-T71FOs09ukc.mkv,http://www.youtube.com/watch?v=T71FOs09ukc
ellen,season10_It_Looked_Good_on_the_Mannequin-PflbDxwYH4g.mkv,http://www.youtube.com/watch?v=PflbDxwYH4g
ellen,season11_Muffin_Anyone-LjbmvPIf39Y.mkv,http://www.youtube.com/watch?v=LjbmvPIf39Y
ellen,season11_UnderWhat-b1B9xjUxM5E.mp4,http://www.youtube.com/watch?v=b1B9xjUxM5E
ellen,season1-2_Ellen_s_monologue_about_driving-nK4bUQ5TjLM.mkv,http://www.youtube.com/watch?v=nK4bUQ5TjLM
ellen,season14_That_s_What_She_Said-Jpt5YCRQPxg.webm,http://www.youtube.com/watch?v=Jpt5YCRQPxg
ellen,season5_Ellen_s_Monologue_-_05_19_10-S4to6xOhgzI.mkv,http://www.youtube.com/watch?v=S4to6xOhgzI
ellen,season1-2_Ellen_s_clumsy_monologue-WQGP8YShaIw.mkv,http://www.youtube.com/watch?v=WQGP8YShaIw
ellen,season7_Ellen_s_Texting_Monologue-02-Oct-09-9d8i2J6es4U.mkv,http://www.youtube.com/watch?v=9d8i2J6es4U
ellen,season10_The_Challenges_of_Multitasking-Q45cUHfvMZU.mkv,http://www.youtube.com/watch?v=Q45cUHfvMZU
ellen,season10_Does_Your_Sandwich_Measure_Up-SDja7pdyyO4.mp4,http://www.youtube.com/watch?v=SDja7pdyyO4
ellen,season1-2_Ellen_s_sleep_monologue-VLPxJRRAGBo.mkv,http://www.youtube.com/watch?v=VLPxJRRAGBo
ellen,season1-2_Ellen_s_babies_monologue-Okoo5db8yPo.mkv,http://www.youtube.com/watch?v=Okoo5db8yPo
ellen,season1-2_Ellen_s_Looking_Different_Monologue-YnBVhoAROyA.mkv,http://www.youtube.com/watch?v=YnBVhoAROyA
ellen,season14_Ellen_s_Comments_on_the_Travel_Ban-dybBD1hbmF4.mkv,http://www.youtube.com/watch?v=dybBD1hbmF4
ellen,season10_California_Loves_Lotto-nMt_23vmN1o.mp4,http://www.youtube.com/watch?v=nMt_23vmN1o
ellen,season15_Ellen_Has_Beetlemania_with_Leonardo_DiCaprio_and_Kate_Winslet-y5g-qBM0c3c.mkv,https://www.youtube.com/watch?v=y5g-qBM0c3c
ellen,season12_Ellen_s_Getting_Ready_for_the_Super_Bowl-0o_s-C07fnc.mkv,https://www.youtube.com/watch?v=0o_s-C07fnc
ellen,season14_Ellen_s_Random_Thoughts-cTaN4PBPqzM.webm,http://www.youtube.com/watch?v=cTaN4PBPqzM
ellen,season1-2_Ellen_s_monologue_about_snacking-kO1HlUvUPF0.mp4,http://www.youtube.com/watch?v=kO1HlUvUPF0
ellen,season11_Ellen_Goes_Farmers_Marketing-txh0v2hrhqQ.mp4,http://www.youtube.com/watch?v=txh0v2hrhqQ
ellen,season12_Ellen_s_Consumer_Reports_and_Stuff-giujFecnwRw.mkv,http://www.youtube.com/watch?v=giujFecnwRw
ellen,season10_Ellen_s_Monologue_with_a_Surprise_Bieber-UTHr1Dy1PMw.mp4,http://www.youtube.com/watch?v=UTHr1Dy1PMw
ellen,season7_Ellen_s_Monologue_-_09-Oct-09-_GRtjijgImU.mkv,http://www.youtube.com/watch?v=_GRtjijgImU
ellen,season15_Ellen_Still_Won_t_Stop_Trying_to_Save_the_Elephants-uEEI1ACqP0s.mkv,http://www.youtube.com/watch?v=uEEI1ACqP0s
ellen,season11_The_Invention_of_Television-nYFpNnK044w.mp4,http://www.youtube.com/watch?v=nYFpNnK044w
ellen,season13_Ellen_for_President-dxD4xtXShXM.webm,http://www.youtube.com/watch?v=dxD4xtXShXM
ellen,season12_Food_Fads-gpEToVbQvsU.mp4,http://www.youtube.com/watch?v=gpEToVbQvsU
ellen,season13_Oh_Snap-20MVi3ECyH4.webm,http://www.youtube.com/watch?v=20MVi3ECyH4
ellen,season12_Ellen_Rocks-z3iHj5dVW2I.mkv,http://www.youtube.com/watch?v=z3iHj5dVW2I
ellen,season5_Ellen_s_Monologue_-06-Oct-09-tyH2j8gjz5w.mkv,http://www.youtube.com/watch?v=tyH2j8gjz5w
ellen,season5_Ellen_s_Monologue_-_04_13_10-8DVjcGjaxIQ.mkv,http://www.youtube.com/watch?v=8DVjcGjaxIQ
ellen,season12_Ellen_Improves_Your_Airplane_Seat-AfQT4Fz1ipI.mkv,http://www.youtube.com/watch?v=AfQT4Fz1ipI
ellen,season12_Starbucks_Manners_from_Ellen-yJ1ss_Ahb44.webm,http://www.youtube.com/watch?v=yJ1ss_Ahb44
